TEAM_ID_1,TEAM_1_PLAYERS,TEAM_ID_2,TEAM_2_PLAYERS,PERIOD
1610612751,"[201935, 201988, 1627761, 1628971, 1629651]",1610612747,"[2544, 2730, 201566, 201961, 1629659]",1
1610612751,"[200794, 201988, 1627761, 1628975, 1629651]",1610612747,"[2544, 2546, 201566, 201954, 1628370]",2
1610612751,"[201935, 201988, 1627761, 1628971, 1629651]",1610612747,"[2544, 2546, 201566, 201961, 1629659]",3
1610612751,"[201935, 201988, 204038, 1628971, 1629651]",1610612747,"[2544, 2546, 201566, 1628370, 1629659]",4
