"team1id","team1player1","team1player2","team1player3","team1player4","team1player5","team2id","team2player1","team2player2","team2player3","team2player4","team2player5","team1_points","team2_points","team1_turnovers","team2_turnovers","team1_rebounds","team2_rebounds","team1_blocks","team2_blocks","team1_steals","team2_steals","team1_fga","team2_fga","team1_fgm","team2_fgm","team1_3ptrsatt","team2_3ptrsatt","team1_3ptrsmade","team2_3ptrsmade","team1_fta","team2_fta","team1_ftmade","team2_ftmade","timeofpos"
"Atlanta Hawks","Bogdan Bogdanovic","Delon Wright","Kevin Huerter","De'Andre Hunter","Onyeka Okongwu","Boston Celtics","Al Horford","Derrick White","Grant Williams","Aaron Nesmith","Payton Pritchard",6,6,0,1,1,3,0,1,0,0,5,3,3,1,1,1,0,0,0,0,0,0,23
"Atlanta Hawks","Cam Reddish","Skylar Mays","Jalen Johnson","Lance Stephenson","Gorgui Dieng","Philadelphia 76ers","Furkan Korkmaz","Charles Bassey","Tyrese Maxey","Paul Reed","Tyler Johnson",2,2,0,0,2,1,0,0,0,0,3,2,1,1,2,0,0,0,0,0,0,0,26
"Atlanta Hawks","Cam Reddish","Skylar Mays","Jalen Johnson","Lance Stephenson","Gorgui Dieng","Philadelphia 76ers","Tyler Johnson","Charles Bassey","Tyrese Maxey","Paul Reed","Isaiah Joe",2,6,0,0,3,5,0,0,0,0,4,6,1,1,2,5,0,1,0,0,0,0,41
"Atlanta Hawks","Cat Barber","Skylar Mays","Jalen Johnson","Malcolm Hill","Gorgui Dieng","New York Knicks","RJ Barrett","Matt Mooney","Tyler Hall","Obi Toppin","Taj Gibson",5,2,2,1,2,0,0,0,1,0,2,3,2,1,1,2,1,0,0,0,0,0,5
"Atlanta Hawks","Clint Capela","Bogdan Bogdanovic","Delon Wright","John Collins","Cam Reddish","New York Knicks","Kemba Walker","Evan Fournier","Julius Randle","Mitchell Robinson","RJ Barrett",18,27,1,3,11,15,2,1,0,1,25,19,7,11,7,10,3,5,0,0,0,0,147
"Atlanta Hawks","Clint Capela","Bogdan Bogdanovic","John Collins","Trae Young","De'Andre Hunter","Brooklyn Nets","Kevin Durant","Blake Griffin","James Harden","Joe Harris","Bruce Brown",40,34,4,4,18,15,2,3,1,1,30,32,15,13,10,17,6,6,0,0,0,0,216
"Atlanta Hawks","Clint Capela","Bogdan Bogdanovic","John Collins","Trae Young","De'Andre Hunter","Philadelphia 76ers","Danny Green","Tobias Harris","Seth Curry","Joel Embiid","Tyrese Maxey",20,31,4,4,14,12,0,0,2,0,29,24,9,12,4,11,0,3,0,0,0,0,232
"Atlanta Hawks","Clint Capela","John Collins","Kevin Huerter","Trae Young","De'Andre Hunter","Toronto Raptors","Pascal Siakam","Fred VanVleet","O.G. Anunoby","Gary Trent Jr.","Scottie Barnes",22,25,1,1,9,5,0,0,0,0,21,16,11,11,5,4,0,2,0,0,0,0,114
"Atlanta Hawks","Clint Capela","Timothe Luwawu-Cabarrot","Kevin Huerter","Trae Young","De'Andre Hunter","Toronto Raptors","Khem Birch","Pascal Siakam","Fred VanVleet","Gary Trent Jr.","Scottie Barnes",37,37,2,2,10,17,0,1,2,0,28,27,17,13,7,9,3,3,0,0,0,0,205
"Atlanta Hawks","Danilo Gallinari","Bogdan Bogdanovic","Delon Wright","Kevin Huerter","Onyeka Okongwu","New York Knicks","Quentin Grimes","Immanuel Quickley","Miles McBride","Jericho Sims","Taj Gibson",5,6,0,0,1,1,0,0,0,0,2,3,1,2,1,3,1,2,0,0,0,0,14
"Atlanta Hawks","Danilo Gallinari","Bogdan Bogdanovic","Delon Wright","Kevin Huerter","Onyeka Okongwu","New York Knicks","Taj Gibson","RJ Barrett","Quentin Grimes","Immanuel Quickley","Jericho Sims",0,4,1,1,2,3,0,0,0,0,5,2,0,1,3,1,0,0,0,0,0,0,37
"Atlanta Hawks","Danilo Gallinari","Bogdan Bogdanovic","Delon Wright","Timothe Luwawu-Cabarrot","Onyeka Okongwu","New York Knicks","Taj Gibson","Quentin Grimes","Immanuel Quickley","Miles McBride","Jericho Sims",10,10,1,1,4,1,1,0,1,0,7,5,4,3,2,3,2,2,0,0,0,0,48
"Atlanta Hawks","Danilo Gallinari","Clint Capela","Kevin Huerter","Trae Young","De'Andre Hunter","Boston Celtics","Al Horford","Marcus Smart","Jaylen Brown","Jayson Tatum","Robert Williams III",0,4,0,3,2,4,2,0,0,1,8,3,0,2,2,0,0,0,0,0,0,0,51
"Atlanta Hawks","Danilo Gallinari","Clint Capela","Kevin Huerter","Trae Young","De'Andre Hunter","Boston Celtics","Al Horford","Marcus Smart","Jayson Tatum","Robert Williams III","Aaron Nesmith",0,14,1,0,1,9,0,0,0,0,6,9,0,5,3,3,0,1,0,0,0,0,87
"Atlanta Hawks","Danilo Gallinari","Clint Capela","Kevin Huerter","Trae Young","De'Andre Hunter","Boston Celtics","Jayson Tatum","Derrick White","Robert Williams III","Al Horford","Marcus Smart",11,8,0,1,5,5,0,1,0,0,10,9,5,4,3,2,1,0,0,0,0,0,38
"Atlanta Hawks","Danilo Gallinari","Clint Capela","Kevin Huerter","Trae Young","De'Andre Hunter","New York Knicks","Alec Burks","Evan Fournier","Mitchell Robinson","RJ Barrett","Obi Toppin",31,31,7,4,14,12,0,3,2,1,24,29,13,13,10,12,4,3,0,0,0,0,219
"Atlanta Hawks","Delon Wright","Cam Reddish","Onyeka Okongwu","Skylar Mays","Bogdan Bogdanovic","Philadelphia 76ers","Matisse Thybulle","Tyrese Maxey","Tobias Harris","Seth Curry","Joel Embiid",6,6,1,0,0,2,0,0,0,0,2,4,2,2,1,0,1,0,0,0,0,0,20
"Atlanta Hawks","Delon Wright","Cam Reddish","Onyeka Okongwu","Skylar Mays","Bogdan Bogdanovic","Philadelphia 76ers","Tobias Harris","Seth Curry","Joel Embiid","Furkan Korkmaz","Matisse Thybulle",9,2,0,1,1,0,0,1,0,0,3,3,3,0,1,1,1,0,0,0,0,0,24
"Atlanta Hawks","Delon Wright","Cam Reddish","Skylar Mays","Jalen Johnson","Gorgui Dieng","New York Knicks","Mitchell Robinson","Quentin Grimes","Kemba Walker","Evan Fournier","Julius Randle",6,4,0,1,4,4,1,1,0,0,5,5,2,1,4,4,2,1,0,0,0,0,37
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Clint Capela","Bogdan Bogdanovic","New York Knicks","Mitchell Robinson","Quentin Grimes","Kemba Walker","Alec Burks","Julius Randle",1,0,0,0,4,4,0,0,0,0,2,4,0,0,1,4,0,0,0,0,0,0,33
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Clint Capela","Bogdan Bogdanovic","New York Knicks","Mitchell Robinson","Quentin Grimes","Kemba Walker","Evan Fournier","Julius Randle",12,15,2,3,5,6,0,0,1,0,12,9,4,6,7,5,2,3,0,0,0,0,69
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Clint Capela","Bogdan Bogdanovic","New York Knicks","Mitchell Robinson","Quentin Grimes","Obi Toppin","Kemba Walker","Alec Burks",5,2,0,0,1,1,0,0,0,0,3,2,2,1,1,1,0,0,0,0,0,0,4
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Clint Capela","Bogdan Bogdanovic","New York Knicks","Quentin Grimes","Obi Toppin","Taj Gibson","Kemba Walker","Alec Burks",0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,10
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Clint Capela","Bogdan Bogdanovic","New York Knicks","Quentin Grimes","Taj Gibson","Kemba Walker","Evan Fournier","Julius Randle",2,2,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,23
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Clint Capela","Bogdan Bogdanovic","New York Knicks","RJ Barrett","Taj Gibson","Kemba Walker","Evan Fournier","Julius Randle",5,5,2,0,1,1,0,1,0,0,3,5,2,2,1,3,0,1,0,0,0,0,31
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Gorgui Dieng","Bogdan Bogdanovic","Philadelphia 76ers","Tyrese Maxey","Isaiah Joe","Tobias Harris","Seth Curry","Joel Embiid",7,2,0,0,3,0,0,0,0,0,4,2,2,1,2,0,1,0,0,0,0,0,21
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Lance Stephenson","Clint Capela","New York Knicks","Mitchell Robinson","Quentin Grimes","Obi Toppin","Kemba Walker","Alec Burks",0,3,1,0,1,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,24
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Lance Stephenson","Clint Capela","New York Knicks","Mitchell Robinson","RJ Barrett","Obi Toppin","Kemba Walker","Alec Burks",3,2,0,0,0,1,0,1,0,0,1,2,1,1,1,0,1,0,0,0,0,0,5
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Onyeka Okongwu","Bogdan Bogdanovic","Philadelphia 76ers","Furkan Korkmaz","Matisse Thybulle","Tobias Harris","Seth Curry","Joel Embiid",4,6,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Onyeka Okongwu","Bogdan Bogdanovic","Philadelphia 76ers","Matisse Thybulle","Tyrese Maxey","Tobias Harris","Seth Curry","Joel Embiid",0,4,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Onyeka Okongwu","Skylar Mays","Philadelphia 76ers","Matisse Thybulle","Tyrese Maxey","Tobias Harris","Seth Curry","Joel Embiid",4,0,0,0,5,2,1,0,0,0,6,4,2,0,0,2,0,0,0,0,0,0,40
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Onyeka Okongwu","Skylar Mays","Philadelphia 76ers","Tobias Harris","Seth Curry","Joel Embiid","Furkan Korkmaz","Matisse Thybulle",20,14,0,2,8,4,0,0,0,0,16,12,9,6,3,6,2,2,0,0,0,0,78
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Skylar Mays","Clint Capela","New York Knicks","Kemba Walker","Evan Fournier","Julius Randle","Mitchell Robinson","RJ Barrett",0,2,0,0,3,1,2,0,0,0,4,4,0,0,1,2,0,0,0,0,0,0,32
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Skylar Mays","Gorgui Dieng","New York Knicks","Kemba Walker","Evan Fournier","Julius Randle","Mitchell Robinson","RJ Barrett",0,3,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,17
"Atlanta Hawks","Delon Wright","John Collins","Cam Reddish","Skylar Mays","Gorgui Dieng","New York Knicks","Mitchell Robinson","Quentin Grimes","Kemba Walker","Evan Fournier","Julius Randle",4,9,1,0,3,2,0,0,0,0,5,5,2,3,2,4,0,3,0,0,0,0,15
"Atlanta Hawks","Delon Wright","John Collins","Kevin Huerter","Trae Young","Clint Capela","Toronto Raptors","Pascal Siakam","Fred VanVleet","Gary Trent Jr.","Scottie Barnes","Khem Birch",6,8,0,2,1,4,0,0,0,0,6,4,2,3,0,1,0,1,0,0,0,0,30
"Atlanta Hawks","Delon Wright","John Collins","Onyeka Okongwu","Skylar Mays","Bogdan Bogdanovic","Philadelphia 76ers","Furkan Korkmaz","Matisse Thybulle","Tobias Harris","Seth Curry","Joel Embiid",2,4,1,0,1,1,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,12
"Atlanta Hawks","Delon Wright","John Collins","Onyeka Okongwu","Skylar Mays","Bogdan Bogdanovic","Philadelphia 76ers","Furkan Korkmaz","Tyrese Maxey","Paul Reed","Seth Curry","Joel Embiid",0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"Atlanta Hawks","Delon Wright","John Collins","Onyeka Okongwu","Skylar Mays","Bogdan Bogdanovic","Philadelphia 76ers","Matisse Thybulle","Tyrese Maxey","Tobias Harris","Seth Curry","Joel Embiid",0,2,0,0,4,2,0,0,0,0,4,3,0,1,1,1,0,0,0,0,0,0,20
"Atlanta Hawks","Delon Wright","John Collins","Trae Young","Onyeka Okongwu","Bogdan Bogdanovic","Toronto Raptors","Fred VanVleet","O.G. Anunoby","Chris Boucher","Gary Trent Jr.","Precious Achiuwa",2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11
"Atlanta Hawks","Delon Wright","John Collins","Trae Young","Onyeka Okongwu","Bogdan Bogdanovic","Toronto Raptors","Pascal Siakam","Fred VanVleet","Chris Boucher","Gary Trent Jr.","Precious Achiuwa",0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
"Atlanta Hawks","Delon Wright","John Collins","Trae Young","Onyeka Okongwu","Bogdan Bogdanovic","Toronto Raptors","Pascal Siakam","Fred VanVleet","O.G. Anunoby","Gary Trent Jr.","Scottie Barnes",4,8,1,1,2,2,0,0,0,0,5,4,2,3,1,3,0,2,0,0,0,0,16
"Atlanta Hawks","Delon Wright","John Collins","Wes Iwundu","Gorgui Dieng","Bogdan Bogdanovic","Philadelphia 76ers","Charles Bassey","Tyrese Maxey","Isaiah Joe","Tobias Harris","Seth Curry",4,0,0,0,2,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,5
"Atlanta Hawks","Delon Wright","John Collins","Wes Iwundu","Gorgui Dieng","Bogdan Bogdanovic","Philadelphia 76ers","Charles Bassey","Tyrese Maxey","Paul Reed","Isaiah Joe","Tyler Johnson",0,5,0,0,0,1,1,0,0,0,1,2,0,2,0,1,0,1,0,0,0,0,2
"Atlanta Hawks","Delon Wright","John Collins","Wes Iwundu","Onyeka Okongwu","Bogdan Bogdanovic","Philadelphia 76ers","Furkan Korkmaz","Matisse Thybulle","Tyrese Maxey","Tobias Harris","Joel Embiid",1,2,0,0,1,3,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,8
"Atlanta Hawks","Delon Wright","Kevin Huerter","Danilo Gallinari","Clint Capela","Bogdan Bogdanovic","Boston Celtics","Al Horford","Derrick White","Grant Williams","Aaron Nesmith","Payton Pritchard",8,6,0,1,0,0,0,0,0,0,3,2,3,2,2,2,2,2,0,0,0,0,7
"Atlanta Hawks","Delon Wright","Kevin Huerter","Danilo Gallinari","Clint Capela","Bogdan Bogdanovic","Boston Celtics","Jayson Tatum","Grant Williams","Aaron Nesmith","Payton Pritchard","Al Horford",7,4,0,0,2,1,0,0,0,0,3,4,3,1,1,2,1,0,0,0,0,0,39
"Atlanta Hawks","Delon Wright","Kevin Huerter","De'Andre Hunter","Clint Capela","Bogdan Bogdanovic","Boston Celtics","Derrick White","Robert Williams III","Grant Williams","Payton Pritchard","Al Horford",0,2,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,5
"Atlanta Hawks","Delon Wright","Kevin Huerter","De'Andre Hunter","Onyeka Okongwu","Bogdan Bogdanovic","Boston Celtics","Jayson Tatum","Derrick White","Grant Williams","Al Horford","Marcus Smart",3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"Atlanta Hawks","Delon Wright","Kevin Huerter","Onyeka Okongwu","Danilo Gallinari","Bogdan Bogdanovic","Boston Celtics","Al Horford","Derrick White","Grant Williams","Aaron Nesmith","Payton Pritchard",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atlanta Hawks","Delon Wright","Kevin Huerter","Onyeka Okongwu","Danilo Gallinari","Bogdan Bogdanovic","New York Knicks","Mitchell Robinson","Quentin Grimes","Immanuel Quickley","Taj Gibson","Alec Burks",0,0,0,0,2,2,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,17
"Atlanta Hawks","Delon Wright","Timothe Luwawu-Cabarrot","Skylar Mays","Jalen Johnson","Gorgui Dieng","Philadelphia 76ers","Furkan Korkmaz","Charles Bassey","Matisse Thybulle","Paul Reed","Isaiah Joe",7,11,3,2,0,2,0,0,0,0,3,6,2,5,1,2,0,1,0,0,0,0,18
"Atlanta Hawks","Delon Wright","Timothe Luwawu-Cabarrot","Skylar Mays","Jalen Johnson","Gorgui Dieng","Philadelphia 76ers","Georges Niang","Furkan Korkmaz","Matisse Thybulle","Paul Reed","Isaiah Joe",4,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,3
"Atlanta Hawks","Delon Wright","Timothe Luwawu-Cabarrot","Skylar Mays","Jalen Johnson","Gorgui Dieng","Philadelphia 76ers","Georges Niang","Matisse Thybulle","Tyrese Maxey","Isaiah Joe","Tobias Harris",2,3,0,0,1,0,0,0,0,0,1,2,1,1,0,2,0,1,0,0,0,0,14
"Atlanta Hawks","Delon Wright","Timothe Luwawu-Cabarrot","Skylar Mays","Jalen Johnson","Gorgui Dieng","Philadelphia 76ers","Georges Niang","Matisse Thybulle","Tyrese Maxey","Tobias Harris","Seth Curry",1,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16
"Atlanta Hawks","Delon Wright","Timothe Luwawu-Cabarrot","Trae Young","Onyeka Okongwu","Bogdan Bogdanovic","New York Knicks","Mitchell Robinson","RJ Barrett","Quentin Grimes","Immanuel Quickley","Evan Fournier",2,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,3
"Atlanta Hawks","Delon Wright","Timothe Luwawu-Cabarrot","Trae Young","Onyeka Okongwu","Bogdan Bogdanovic","New York Knicks","RJ Barrett","Quentin Grimes","Immanuel Quickley","Miles McBride","Jericho Sims",7,5,0,0,2,1,1,0,0,0,3,3,2,2,0,2,0,1,0,0,0,0,7
"Atlanta Hawks","Delon Wright","Timothe Luwawu-Cabarrot","Trae Young","Onyeka Okongwu","Bogdan Bogdanovic","Toronto Raptors","Pascal Siakam","Chris Boucher","Gary Trent Jr.","Precious Achiuwa","Malachi Flynn",4,4,0,0,3,3,1,0,0,0,5,5,1,1,2,3,0,1,0,0,0,0,33
"Atlanta Hawks","Delon Wright","Trae Young","Danilo Gallinari","Clint Capela","Bogdan Bogdanovic","Boston Celtics","Derrick White","Robert Williams III","Grant Williams","Aaron Nesmith","Marcus Smart",2,7,0,0,0,1,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,0,18
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Clint Capela","Bogdan Bogdanovic","New York Knicks","Alec Burks","Evan Fournier","Mitchell Robinson","RJ Barrett","Obi Toppin",5,3,0,0,1,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,2
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Clint Capela","Bogdan Bogdanovic","New York Knicks","Mitchell Robinson","RJ Barrett","Immanuel Quickley","Alec Burks","Evan Fournier",1,5,0,0,0,3,1,0,0,0,2,2,0,2,0,1,0,1,0,0,0,0,17
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Clint Capela","Bogdan Bogdanovic","New York Knicks","Mitchell Robinson","RJ Barrett","Obi Toppin","Immanuel Quickley","Alec Burks",0,2,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,11
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Danilo Gallinari","Bogdan Bogdanovic","Boston Celtics","Jayson Tatum","Derrick White","Robert Williams III","Grant Williams","Marcus Smart",4,2,0,0,1,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,24
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Gorgui Dieng","Bogdan Bogdanovic","Boston Celtics","Jayson Tatum","Derrick White","Grant Williams","Al Horford","Marcus Smart",4,6,0,0,1,2,0,0,0,0,4,5,2,3,2,1,0,0,0,0,0,0,17
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Onyeka Okongwu","Bogdan Bogdanovic","Boston Celtics","Derrick White","Robert Williams III","Grant Williams","Aaron Nesmith","Marcus Smart",8,5,1,1,3,4,0,1,0,0,4,7,2,2,2,4,0,1,0,0,0,0,42
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Onyeka Okongwu","Bogdan Bogdanovic","New York Knicks","Mitchell Robinson","RJ Barrett","Immanuel Quickley","Taj Gibson","Alec Burks",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Onyeka Okongwu","Bogdan Bogdanovic","New York Knicks","Mitchell Robinson","RJ Barrett","Quentin Grimes","Immanuel Quickley","Evan Fournier",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Onyeka Okongwu","Bogdan Bogdanovic","New York Knicks","RJ Barrett","Immanuel Quickley","Jericho Sims","Taj Gibson","Alec Burks",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Onyeka Okongwu","Bogdan Bogdanovic","Toronto Raptors","Fred VanVleet","Chris Boucher","Precious Achiuwa","Scottie Barnes","Dalano Banton",2,3,1,0,3,3,0,0,1,0,3,5,1,1,1,1,0,0,0,0,0,0,43
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Onyeka Okongwu","Bogdan Bogdanovic","Toronto Raptors","Fred VanVleet","O.G. Anunoby","Chris Boucher","Gary Trent Jr.","Precious Achiuwa",5,8,0,0,1,3,0,0,0,0,3,5,1,3,1,2,1,2,0,0,0,0,35
"Atlanta Hawks","Delon Wright","Trae Young","De'Andre Hunter","Onyeka Okongwu","Bogdan Bogdanovic","Toronto Raptors","Pascal Siakam","Fred VanVleet","Chris Boucher","Precious Achiuwa","Dalano Banton",4,2,0,0,2,0,0,0,0,0,3,2,2,1,1,1,0,0,0,0,0,0,25
"Atlanta Hawks","Delon Wright","Trae Young","Onyeka Okongwu","Danilo Gallinari","Bogdan Bogdanovic","New York Knicks","RJ Barrett","Immanuel Quickley","Jericho Sims","Taj Gibson","Alec Burks",4,8,1,0,1,4,0,1,0,0,2,6,1,3,1,2,0,1,0,0,0,0,13
"Atlanta Hawks","Delon Wright","Trae Young","Onyeka Okongwu","Jalen Johnson","Bogdan Bogdanovic","Toronto Raptors","Fred VanVleet","Chris Boucher","Precious Achiuwa","Scottie Barnes","Dalano Banton",3,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"Atlanta Hawks","Delon Wright","Wes Iwundu","Cam Reddish","Gorgui Dieng","Bogdan Bogdanovic","Philadelphia 76ers","Charles Bassey","Tyrese Maxey","Isaiah Joe","Tobias Harris","Seth Curry",0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17
"Atlanta Hawks","Delon Wright","Wes Iwundu","Cam Reddish","Lance Stephenson","Gorgui Dieng","Philadelphia 76ers","Charles Bassey","Tyrese Maxey","Isaiah Joe","Seth Curry","Tyler Johnson",3,4,1,0,1,1,0,0,1,0,2,3,1,2,2,0,1,0,0,0,0,0,5
"Atlanta Hawks","Delon Wright","Wes Iwundu","Cam Reddish","Onyeka Okongwu","Bogdan Bogdanovic","Philadelphia 76ers","Furkan Korkmaz","Matisse Thybulle","Tobias Harris","Seth Curry","Joel Embiid",7,4,0,1,1,1,0,0,0,0,4,2,2,2,1,0,0,0,0,0,0,0,31
"Atlanta Hawks","Delon Wright","Wes Iwundu","Cam Reddish","Onyeka Okongwu","Bogdan Bogdanovic","Philadelphia 76ers","Matisse Thybulle","Tyrese Maxey","Tobias Harris","Seth Curry","Joel Embiid",0,4,3,1,1,0,0,0,2,1,1,3,0,2,1,1,0,0,0,0,0,0,4
"Atlanta Hawks","Delon Wright","Wes Iwundu","Cam Reddish","Onyeka Okongwu","Skylar Mays","Philadelphia 76ers","Tobias Harris","Seth Curry","Joel Embiid","Furkan Korkmaz","Matisse Thybulle",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atlanta Hawks","Delon Wright","Wes Iwundu","Onyeka Okongwu","Skylar Mays","Bogdan Bogdanovic","Philadelphia 76ers","Tyrese Maxey","Isaiah Joe","Tobias Harris","Seth Curry","Joel Embiid",2,3,0,1,3,2,0,0,0,1,6,2,1,1,2,2,0,1,0,0,0,0,24
"Atlanta Hawks","Delon Wright","Wes Iwundu","Skylar Mays","Lance Stephenson","Gorgui Dieng","Philadelphia 76ers","Furkan Korkmaz","Charles Bassey","Tyrese Maxey","Isaiah Joe","Tyler Johnson",3,2,0,0,1,1,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,6
"Atlanta Hawks","Gorgui Dieng","Bogdan Bogdanovic","Delon Wright","Kevin Huerter","De'Andre Hunter","Boston Celtics","Al Horford","Jayson Tatum","Derrick White","Grant Williams","Payton Pritchard",6,8,1,0,3,2,0,0,0,0,5,6,3,3,1,4,0,2,0,0,0,0,44
"Atlanta Hawks","John Collins","Cam Reddish","De'Andre Hunter","Clint Capela","Bogdan Bogdanovic","Brooklyn Nets","Kevin Durant","Blake Griffin","James Harden","Patty Mills","Joe Harris",0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"Atlanta Hawks","John Collins","Cam Reddish","Onyeka Okongwu","Skylar Mays","Lance Stephenson","Philadelphia 76ers","Furkan Korkmaz","Tyrese Maxey","Paul Reed","Seth Curry","Joel Embiid",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Atlanta Hawks","John Collins","Cam Reddish","Skylar Mays","Lance Stephenson","Clint Capela","New York Knicks","Mitchell Robinson","RJ Barrett","Obi Toppin","Kemba Walker","Alec Burks",3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,9
"Atlanta Hawks","John Collins","Kevin Huerter","Trae Young","Cam Reddish","Clint Capela","Philadelphia 76ers","Georges Niang","Shake Milton","Tobias Harris","Seth Curry","Joel Embiid",3,9,0,0,1,1,0,0,0,0,3,2,1,1,1,1,1,1,0,0,0,0,9
"Atlanta Hawks","John Collins","Kevin Huerter","Trae Young","Cam Reddish","Danilo Gallinari","Brooklyn Nets","DeAndre' Bembry","Bruce Brown","Kevin Durant","Blake Griffin","Patty Mills",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9
"Atlanta Hawks","John Collins","Kevin Huerter","Trae Young","Cam Reddish","Danilo Gallinari","Brooklyn Nets","DeAndre' Bembry","Jevon Carter","LaMarcus Aldridge","Kevin Durant","Patty Mills",4,13,0,0,1,3,1,0,0,0,6,5,2,5,2,3,0,3,0,0,0,0,16
"Atlanta Hawks","John Collins","Kevin Huerter","Trae Young","Cam Reddish","De'Andre Hunter","Brooklyn Nets","Kevin Durant","Blake Griffin","James Harden","Joe Harris","Bruce Brown",2,1,1,0,3,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,20
"Atlanta Hawks","John Collins","Kevin Huerter","Trae Young","Clint Capela","Bogdan Bogdanovic","Toronto Raptors","Pascal Siakam","Fred VanVleet","O.G. Anunoby","Chris Boucher","Precious Achiuwa",2,1,0,0,2,2,1,0,0,0,4,1,1,0,2,1,0,0,0,0,0,0,11
"Atlanta Hawks","John Collins","Kevin Huerter","Trae Young","Clint Capela","Bogdan Bogdanovic","Toronto Raptors","Pascal Siakam","Fred VanVleet","O.G. Anunoby","Scottie Barnes","Khem Birch",2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
