TEAM_ID_1,TEAM_1_PLAYERS,TEAM_ID_2,TEAM_2_PLAYERS,PERIOD
1610612763,"[203500, 1628415, 1628991, 1629630, 1630217]",1610612744,"[201939, 203110, 203490, 1626172, 1627780]",1
1610612763,"[1626145, 1628991, 1629723, 1630214, 1630217]",1610612744,"[201939, 202357, 1629185, 1630228, 1630541]",2
1610612763,"[203500, 1628415, 1628991, 1629630, 1630217]",1610612744,"[201939, 203110, 203490, 1626172, 1627780]",3
1610612763,"[1626145, 1628415, 1628991, 1629723, 1630214]",1610612744,"[201939, 202357, 1629308, 1630228, 1630541]",4
