TEAM_ID_1,TEAM_1_PLAYERS,TEAM_ID_2,TEAM_2_PLAYERS,PERIOD
1610612762,"[201144, 202711, 203497, 1626220, 1628378]",1610612745,"[1626174, 1628464, 1629645, 1630224, 1630256]",1
1610612762,"[201144, 203497, 203903, 204060, 1629672]",1610612745,"[201569, 201571, 1630224, 1630256, 1630578]",2
1610612762,"[201144, 202711, 203497, 1626220, 1628378]",1610612745,"[201571, 1626174, 1628464, 1630224, 1630256]",3
1610612762,"[201144, 203497, 203903, 204060, 1629672]",1610612745,"[1628021, 1629717, 1630231, 1630528, 1630578]",4
